,,
code,code_sub,QSBIO_err_prob
5hmx_1,5hmx,1.6
3pr9_1,3pr9,1.6
1o79_1,1o79,43.2
1o79_2,1o79,43.2
1o79_3,1o79,43.2
5hsf_1,5hsf,15.4
2yg7_1,2yg7,28.6
2yg7_2,2yg7,28.6
4fkd_1,4fkd,12.3
3l5c_1,3l5c,1.6
3l5c_2,3l5c,1.6
3t8m_1,3t8m,1.6
1cft_1,1cft,NA
2bg7_2,2bg7,12.3
2bg7_1,2bg7,12.3
1kmo_1,1kmo,2.8
4ubk_1,4ubk,1.6
4iqt_1,4iqt,1.6
3uad_1,3uad,1.6
2qc2_1,2qc2,3.5
1gz1_1,1gz1,1.6
3d0n_1,3d0n,1.6
3d0n_2,3d0n,1.6
2opi_1,2opi,91.5
2opi_2,2opi,3
1utd_2,1utd,66
1utd_1,1utd,66
1w9p_2,1w9p,1.6
1w9p_1,1w9p,1.6
2ixv_1,2ixv,2.8
7fab_1,7fab,NA
4prf_1,4prf,28.6
1zg3_1,1zg3,3.5
4lnb_1,4lnb,2.3
2ca1_1,2ca1,3.5
1lm6_1,1lm6,1.6
2ota_1,2ota,3.5
2oby_1,2oby,3.5
2oby_2,2oby,3.5
2oby_4,2oby,3.5
2oby_3,2oby,3.5
2w6p_1,2w6p,28.6
2w6p_2,2w6p,28.6
4p84_1,4p84,25
4mbf_1,4mbf,1.6
1cay_1,1cay,1.6
4p3d_1,4p3d,NA
4g88_3,4g88,7.4
4g88_4,4g88,7.4
4g88_2,4g88,7.4
4g88_1,4g88,7.4
1bnk_1,1bnk,2.8
4y83_2,4y83,1.6
4y83_3,4y83,1.6
4y83_1,4y83,1.6
3rmi_1,3rmi,3.5
4ryd_2,4ryd,1.6
4ryd_3,4ryd,1.6
4ryd_4,4ryd,1.6
4ryd_6,4ryd,1.6
4ryd_5,4ryd,1.6
4ryd_1,4ryd,1.6
1qlr_1,1qlr,NA
4l7y_1,4l7y,0
2ya8_2,2ya8,1.6
2ya8_1,2ya8,1.6
1vwi_1,1vwi,0
1vwi_3,1vwi,98.1
1vwi_2,1vwi,93.7
4jic_3,4jic,1.6
4jic_2,4jic,1.6
4jic_1,4jic,1.6
1nl6_2,1nl6,1.6
1nl6_1,1nl6,1.6
3nop_1,3nop,94.7
4cyd_2,4cyd,15.4
4cyd_1,4cyd,15.4
1kyy_1,1kyy,23.4
1kyy_2,1kyy,NA
3ltn_1,3ltn,0
3s2u_1,3s2u,12.3
2h4u_1,2h4u,7.7
4mis_1,4mis,7.4
5ii0_1,5ii0,2.8
5ii0_2,5ii0,2.8
5ii0_3,5ii0,2.8
3h2a_1,3h2a,15.4
3h2a_2,3h2a,15.4
1xvu_1,1xvu,3.5
1wlt_1,1wlt,3.5
2j4z_1,2j4z,25
2j4z_2,2j4z,25
3nin_1,3nin,12.3
3nin_2,3nin,12.3
2bvf_1,2bvf,12.3
2bvf_2,2bvf,12.3
1z5r_1,1z5r,1.6
1z5r_2,1z5r,1.6
1z5r_3,1z5r,1.6
3mnc_1,3mnc,1.6
4e6f_1,4e6f,2.8
4e6f_2,4e6f,2.8
2pcl_2,2pcl,24
2pcl_1,2pcl,14.3
4ddj_1,4ddj,NA
4ddj_2,4ddj,1.6
4ppb_2,4ppb,25
4ppb_3,4ppb,7.4
4ppb_1,4ppb,25
4k2c_1,4k2c,1.6
4k2c_2,4k2c,1.6
4ep0_2,4ep0,4.4
4ep0_1,4ep0,4.4
4xf2_2,4xf2,40.5
4xf2_1,4xf2,40.5
3x3q_1,3x3q,1.6
4ucs_1,4ucs,43.2
4k21_1,4k21,4.4
2reg_1,2reg,2.8
2reg_2,2reg,2.8
3h9o_1,3h9o,1.6
3ow4_2,3ow4,1.6
3ow4_1,3ow4,1.6
4dq6_1,4dq6,3.5
5age_1,5age,1.6
4i3a_1,4i3a,1.6
1kge_1,1kge,1.6
3reb_1,3reb,4.8
3reb_2,3reb,4.8
1s3p_1,1s3p,1.6
2zjq_1,2zjq,15.7
4ay1_6,4ay1,1.6
4ay1_7,4ay1,1.6
4ay1_3,4ay1,1.6
4ay1_2,4ay1,1.6
4ay1_8,4ay1,1.6
4ay1_1,4ay1,1.6
4ay1_5,4ay1,1.6
4ay1_4,4ay1,1.6
4ay1_12,4ay1,1.6
4ay1_10,4ay1,1.6
4ay1_9,4ay1,1.6
4ay1_11,4ay1,1.6
1ozg_1,1ozg,7.7
4m7f_1,4m7f,59.1
4m7f_2,4m7f,59.1
1tf2_1,1tf2,12.3
1h5q_2,1h5q,3
1h5q_3,1h5q,3
1h5q_1,1h5q,3
4ba3_1,4ba3,1.6
1nma_1,1nma,NA
3kmg_1,3kmg,1.6
3kmg_2,3kmg,1.6
1fhm_1,1fhm,1.6
3he5_1,3he5,9.2
3he5_2,3he5,9.2
3he5_3,3he5,9.2
4avo_1,4avo,1.6
1d2t_1,1d2t,24
4m86_1,4m86,3
4ins_3,4ins,24
4ins_4,4ins,NA
4ins_2,4ins,19.4
4ins_6,4ins,70.3
4ins_7,4ins,70.3
4ins_1,4ins,19.4
4ins_5,4ins,NA
3sn2_1,3sn2,2.8
4y2p_1,4y2p,15.4
1m5e_1,1m5e,14.3
1m5e_3,1m5e,93.7
1m5e_2,1m5e,14.3
2ea2_1,2ea2,1.6
3b61_1,3b61,NA
3b61_2,3b61,NA
3b61_3,3b61,NA
3b61_4,3b61,NA
2hth_1,2hth,9.2
2xgq_1,2xgq,44.5
2xgq_2,2xgq,44.5
5pal_1,5pal,1.6
2zm1_1,2zm1,1.6
4n2d_1,4n2d,10.5
3rgm_1,3rgm,2.8
1mod_1,1mod,1.6
3tx4_3,3tx4,10.5
3tx4_2,3tx4,12.3
3tx4_1,3tx4,12.3
2spg_1,2spg,1.6
4j8d_2,4j8d,44.5
4j8d_3,4j8d,44.5
4j8d_4,4j8d,44.5
4j8d_1,4j8d,44.5
1w48_1,1w48,23.4
4mrv_1,4mrv,3.5
4cu1_1,4cu1,3.5
5gsp_1,5gsp,1.6
2nqh_1,2nqh,1.6
3io7_1,3io7,1.6
3oon_1,3oon,7.4
4mi1_1,4mi1,3.5
2e9l_1,2e9l,1.6
3faq_1,3faq,1.6
4i7j_1,4i7j,12.3
4i7j_2,4i7j,12.3
1tm0_1,1tm0,70.3
1tm0_2,1tm0,24
1tm0_4,1tm0,94.7
1tm0_3,1tm0,94.7
4y2m_1,4y2m,1.6
1gc6_1,1gc6,1.6
2i51_1,2i51,3.5
3nfs_1,3nfs,NA
5fka_1,5fka,NA
1awh_2,1awh,0
1awh_1,1awh,52.6
1b52_1,1b52,1.6
3mr9_1,3mr9,NA
4igm_3,4igm,3.5
4igm_2,4igm,3.5
4igm_1,4igm,3.5
4i9d_1,4i9d,1.6
4i9d_2,4i9d,1.6
1p05_1,1p05,1.6
5ajz_1,5ajz,3.5
1hgy_2,1hgy,1.6
1hgy_1,1hgy,1.6
2zg6_1,2zg6,7.4
4g0w_1,4g0w,3.5
3zx5_1,3zx5,10.5
2bcp_1,2bcp,3.5
2ilk_1,2ilk,3.5
1bwp_1,1bwp,7.4
4tun_2,4tun,1.6
4tun_1,4tun,1.6
2vhl_1,2vhl,94.7
2vhl_2,2vhl,94.7
4g3w_1,4g3w,10.5
3l5k_1,3l5k,1.6
1heu_1,1heu,3.5
4kh0_1,4kh0,0
3ehg_1,3ehg,2.8
4agr_1,4agr,24
1qa6_1,1qa6,19.4
1qa6_2,1qa6,19.4
4umy_1,4umy,3.5
4chz_1,4chz,3.5
2mye_1,2mye,1.6
1v40_2,1v40,3.5
1v40_1,1v40,3.5
3ms4_1,3ms4,3.5
1h4e_1,1h4e,2.8
2zp1_1,2zp1,3.5
2vh1_2,2vh1,1.6
2vh1_1,2vh1,1.6
3r4i_5,3r4i,7.5
3r4i_1,3r4i,7.5
3r4i_6,3r4i,7.5
3r4i_2,3r4i,7.5
3r4i_4,3r4i,7.5
3r4i_3,3r4i,7.5
3zg0_2,3zg0,1.6
3zg0_1,3zg0,1.6
4jzr_1,4jzr,1.6
3sh6_1,3sh6,3
2vdw_1,2vdw,4.5
2vdw_3,2vdw,4.5
2vdw_4,2vdw,4.5
2vdw_2,2vdw,4.5
1w4v_2,1w4v,14.3
1w4v_3,1w4v,14.3
1w4v_1,1w4v,14.3
1ubc_1,1ubc,1.6
1xp4_1,1xp4,2.8
1xp4_4,1xp4,2.8
1xp4_3,1xp4,2.8
1xp4_2,1xp4,2.8
1buo_1,1buo,3.5
5c53_1,5c53,40.5
3m20_1,3m20,3
1s59_1,1s59,3
3khy_1,3khy,3.5
4yio_1,4yio,15.4
1nd5_2,1nd5,3.5
1nd5_1,1nd5,98.1
1mh1_1,1mh1,1.6
4e2d_1,4e2d,1.6
4e2d_3,4e2d,1.6
4e2d_4,4e2d,1.6
4e2d_2,4e2d,1.6
2fpw_1,2fpw,7.4
5f2u_2,5f2u,2.8
5f2u_1,5f2u,2.8
1m1y_1,1m1y,89.1
1m1y_2,1m1y,89.1
3nqw_1,3nqw,3.5
1mwt_2,1mwt,12.3
1mwt_1,1mwt,12.3
1wm5_1,1wm5,2.8
2akm_1,2akm,3.5
2ykt_1,2ykt,3.5
4gvy_1,4gvy,1.6
1zhk_1,1zhk,NA
1xzo_1,1xzo,12.3
1xzo_4,1xzo,70.3
1xzo_3,1xzo,NA
1xzo_2,1xzo,12.3
1iau_1,1iau,1.6
4bv4_1,4bv4,10.6
4i46_3,4i46,3.5
4i46_4,4i46,25
4i46_2,4i46,3.5
4i46_1,4i46,3.5
4i46_5,4i46,25
5hmk_1,5hmk,1.6
5hmk_3,5hmk,91.5
5hmk_2,5hmk,1.6
3m43_1,3m43,3.5
1bkg_2,1bkg,3.5
1bkg_1,1bkg,3.5
3lso_2,3lso,74.9
3lso_1,3lso,74.9
3ilt_1,3ilt,NA
3gqf_1,3gqf,3.5
3gqf_2,3gqf,3.5
3gqf_3,3gqf,3.5
3ld6_2,3ld6,10.5
3ld6_1,3ld6,NA
1a8f_1,1a8f,1.6
3spu_1,3spu,59.1
3b1x_2,3b1x,1.6
3b1x_1,3b1x,1.6
1w7n_1,1w7n,3.5
1ukp_1,1ukp,1.6
1ukp_2,1ukp,1.6
1ukp_3,1ukp,1.6
1ukp_4,1ukp,1.6
3gk3_1,3gk3,3
2jj1_2,2jj1,10.6
2jj1_1,2jj1,10.6
3ogf_1,3ogf,59.1
2zq9_1,2zq9,1.6
2r2z_1,2r2z,12.3
2r88_1,2r88,2.8
2r88_2,2r88,2.8
4rir_2,4rir,NA
4rir_1,4rir,NA
1g9g_1,1g9g,1.6
3dji_1,3dji,7.5
3dji_2,3dji,7.5
4rcd_1,4rcd,28.6
1ohk_1,1ohk,1.6
2ot8_1,2ot8,2.8
2ot8_2,2ot8,2.8
4qpw_1,4qpw,2.8
2hyu_1,2hyu,1.6
3lsp_1,3lsp,14.3
3lsp_2,3lsp,14.3
1t8l_2,1t8l,4.8
1t8l_4,1t8l,40.5
1t8l_3,1t8l,10.6
1t8l_6,1t8l,52.6
1t8l_1,1t8l,4.8
1t8l_5,1t8l,52.6
3m0i_1,3m0i,1.6
3lep_1,3lep,1.6
4u87_1,4u87,23.4
3oiu_2,3oiu,24
3oiu_1,3oiu,12.3
3s5s_1,3s5s,3.5
4uzn_1,4uzn,70.3
1wy2_1,1wy2,3.5
3m7v_2,3m7v,1.6
3m7v_1,3m7v,1.6
2hni_1,2hni,7.4
4qiw_2,4qiw,0
4qiw_1,4qiw,0
3gn5_1,3gn5,7.4
3go2_1,3go2,3
4bqk_2,4bqk,1.6
4bqk_1,4bqk,1.6
4meq_1,4meq,1.6
4s0k_1,4s0k,10.5
1kmn_1,1kmn,3.5
1kmn_2,1kmn,3.5
1azx_1,1azx,12.3
1azx_2,1azx,12.3
4c27_2,4c27,94.7
4c27_1,4c27,94.7
3c0w_1,3c0w,2.8
4n4w_1,4n4w,10.5
3o76_1,3o76,3.5
1fl1_1,1fl1,15.4
1fl1_2,1fl1,93.7
4i7k_2,4i7k,12.3
4i7k_1,4i7k,12.3
1cqk_1,1cqk,3.5
4x9r_1,4x9r,1.6
4ec6_3,4ec6,2.8
4ec6_2,4ec6,59.1
4ec6_7,4ec6,70.3
4ec6_6,4ec6,2.8
4ec6_5,4ec6,2.8
4ec6_1,4ec6,59.1
4ec6_8,4ec6,70.3
4ec6_4,4ec6,2.8
1uxr_1,1uxr,3
5bos_1,5bos,7.5
2nyq_1,2nyq,1.6
1w5q_1,1w5q,3
4onn_1,4onn,4.8
4mxm_1,4mxm,7.4
3g4e_1,3g4e,70.3
3g4e_2,3g4e,1.6
3g4e_3,3g4e,1.6
3moi_1,3moi,3.5
4xaj_2,4xaj,70.3
4xaj_1,4xaj,70.3
4uf7_2,4uf7,4.8
4uf7_1,4uf7,4.8
3ha0_3,3ha0,15.4
3ha0_2,3ha0,15.4
3ha0_1,3ha0,15.4
1vxr_1,1vxr,25
1g49_1,1g49,1.6
1g49_2,1g49,1.6
4zh4_1,4zh4,0
4zh4_2,4zh4,0
3g4a_1,3g4a,3
4unb_2,4unb,2.8
4unb_3,4unb,2.8
4unb_1,4unb,2.8
2eay_1,2eay,70.3
2z1o_4,2z1o,1.6
2z1o_3,2z1o,1.6
2z1o_2,2z1o,1.6
2z1o_1,2z1o,1.6
4d7k_3,4d7k,15.4
4d7k_2,4d7k,15.4
4d7k_1,4d7k,15.4
4o6r_1,4o6r,3
4w55_1,4w55,1.6
2x05_2,2x05,2.8
2x05_1,2x05,2.8
1uoq_1,1uoq,1.6
5i9o_2,5i9o,1.6
5i9o_1,5i9o,1.6
2vgx_2,2vgx,93.7
2vgx_1,2vgx,15.4
4agc_1,4agc,1.6
5iz0_3,5iz0,28.6
5iz0_4,5iz0,28.6
5iz0_2,5iz0,28.6
5iz0_1,5iz0,28.6
4fjm_1,4fjm,2.8
3lr4_1,3lr4,7.4
2qa5_1,2qa5,14.3
3ctl_1,3ctl,3
3ctl_3,3ctl,91.5
3ctl_4,3ctl,91.5
3ctl_2,3ctl,91.5
1ytk_1,1ytk,3
3ss7_1,3ss7,1.6
3l47_1,3l47,19.4
3ffk_2,3ffk,2.3
3ffk_1,3ffk,2.3
4opd_1,4opd,2.8
4opd_2,4opd,2.8
1rse_1,1rse,1.6
3t7q_1,3t7q,1.6
4cqe_1,4cqe,25
4cqe_2,4cqe,25
1pnq_1,1pnq,12.3
1pnq_2,1pnq,12.3
3ebm_1,3ebm,1.6
3ebm_2,3ebm,1.6
3ebm_3,3ebm,1.6
3ebm_4,3ebm,1.6
3n27_1,3n27,7.6
3h7j_1,3h7j,2.8
3h7j_2,3h7j,2.8
3lhn_1,3lhn,24
3lhn_2,3lhn,70.3
2duz_1,2duz,1.6
1mm9_1,1mm9,98.1
1mm9_3,1mm9,94
1mm9_2,1mm9,7.7
2mpa_1,2mpa,NA
3gcv_1,3gcv,1.6
4ato_1,4ato,NA
5ao6_1,5ao6,1.6
5ao6_2,5ao6,1.6
4i9m_1,4i9m,1.6
2b4y_1,2b4y,1.6
2b4y_3,2b4y,1.6
2b4y_4,2b4y,1.6
2b4y_2,2b4y,1.6
3ugk_1,3ugk,2.8
3nh0_1,3nh0,3.5
1rv3_1,1rv3,3
2jal_2,2jal,25
2jal_1,2jal,25
4xo9_1,4xo9,2.8
2xrf_1,2xrf,3.5
2xrf_2,2xrf,3.5
1ckl_1,1ckl,2.8
1ckl_5,1ckl,2.8
1ckl_6,1ckl,2.8
1ckl_4,1ckl,2.8
1ckl_3,1ckl,2.8
1ckl_2,1ckl,2.8
2xac_1,2xac,0
4lc9_1,4lc9,37.9
4r0r_1,4r0r,NA
3r3d_1,3r3d,7.7
3u0i_1,3u0i,3.5
1ov5_1,1ov5,1.6
3eu4_1,3eu4,1.6
4mfv_1,4mfv,70.3
3rse_1,3rse,10.6
2v22_1,2v22,40.5
2c2j_1,2c2j,3
2voi_1,2voi,4.8
4p37_1,4p37,3.5
3cdp_1,3cdp,14.3
3cdp_3,3cdp,1.6
3cdp_2,3cdp,1.6
2qb1_2,2qb1,1.6
2qb1_1,2qb1,1.6
3wtt_2,3wtt,10.6
3wtt_1,3wtt,10.6
3msf_1,3msf,1.6
3qqt_1,3qqt,NA
3qqt_2,3qqt,NA
1ay2_1,1ay2,10.5
1c6t_1,1c6t,1.6
1xnw_1,1xnw,3
3lh9_1,3lh9,12.3
3lh9_2,3lh9,12.3
1wtx_1,1wtx,1.6
3djf_1,3djf,3
4pxs_1,4pxs,2.8
4pxs_2,4pxs,2.8
3wug_1,3wug,12.3
4oja_1,4oja,3.5
4qkv_1,4qkv,3
4pwl_1,4pwl,14.3
4zvj_1,4zvj,15.4
3boa_1,3boa,10.5
3qma_1,3qma,1.6
4foq_1,4foq,1.6
1srd_1,1srd,98.1
5cx1_1,5cx1,0
5cx1_3,5cx1,0
5cx1_4,5cx1,0
5cx1_2,5cx1,0
2ht6_1,2ht6,1.6
2ht6_2,2ht6,1.6
1edy_1,1edy,NA
4nun_1,4nun,1.6
1bgj_1,1bgj,3.5
4o72_1,4o72,1.6
1oih_1,1oih,3
1i2p_1,1i2p,10.5
3l6c_1,3l6c,15.4
3evx_4,3evx,1.6
3evx_3,3evx,1.6
3evx_2,3evx,1.6
3evx_1,3evx,1.6
4q8y_1,4q8y,1.6
1wmz_1,1wmz,43.2
1wmz_3,1wmz,NA
1wmz_2,1wmz,43.2
4hki_1,4hki,4.5
4hki_2,4hki,4.5
3ldf_1,3ldf,1.6
3dkb_6,3dkb,28.6
3dkb_2,3dkb,28.6
3dkb_4,3dkb,28.6
3dkb_3,3dkb,28.6
3dkb_1,3dkb,28.6
3dkb_5,3dkb,28.6
4est_1,4est,1.6
2zk2_1,2zk2,14.3
2zk2_2,2zk2,10.5
4c2u_1,4c2u,NA
1f2c_1,1f2c,1.6
1u6j_1,1u6j,4.4
1u6j_2,1u6j,4.4
3oiy_2,3oiy,74.9
3oiy_1,3oiy,74.9
3sey_1,3sey,10.5
3sey_2,3sey,10.5
4guq_1,4guq,14.3
2dzw_1,2dzw,1.6
2dzw_2,2dzw,1.6
2a6j_1,2a6j,NA
2a6j_2,2a6j,NA
2a6j_3,2a6j,NA
1lmt_1,1lmt,1.6
1xr4_1,1xr4,3.5
3i0h_1,3i0h,7.4
1b4f_1,1b4f,NA
4cbw_1,4cbw,4.5
1l0l_1,1l0l,40.5
1l0l_2,1l0l,7.6
4gh8_1,4gh8,1.6
4gh8_2,4gh8,1.6
4ng9_1,4ng9,2.3
4jf1_1,4jf1,70.3
2cx9_1,2cx9,3
2qr8_1,2qr8,25
2qr8_2,2qr8,7.4
3b2p_1,3b2p,1.6
3uqi_1,3uqi,1.6
3sm4_1,3sm4,7.7
1esz_1,1esz,12.3
2r6a_1,2r6a,10.6
3dc9_1,3dc9,1.6
4p82_1,4p82,72.5
2ahl_1,2ahl,4.5
1ivp_1,1ivp,3.5
2p56_1,2p56,3
2p9t_1,2p9t,1.6
4w7h_1,4w7h,3
3plw_1,3plw,2.8
3wo5_1,3wo5,10.6
3hzz_2,3hzz,91.5
3hzz_3,3hzz,91.5
3hzz_4,3hzz,91.5
3hzz_5,3hzz,3
3hzz_1,3hzz,91.5
2ykl_1,2ykl,NA
4z67_1,4z67,15.4
4p71_1,4p71,0
4xba_1,4xba,70.3
1qzw_1,1qzw,12.3
1qzw_2,1qzw,12.3
1qzw_3,1qzw,12.3
1qzw_4,1qzw,12.3
1uj8_1,1uj8,2.8
4zxy_1,4zxy,4.8
2vba_2,2vba,3.5
2vba_1,2vba,3.5
3fzp_1,3fzp,1.6
3nd8_1,3nd8,2.8
3m4j_1,3m4j,3
4erm_1,4erm,10.6
2c4c_2,2c4c,2.8
2c4c_1,2c4c,2.8
2exr_1,2exr,1.6
4ww9_1,4ww9,4.5
4y86_2,4y86,91.5
4y86_1,4y86,15.4
4hlc_1,4hlc,3.5
2x80_2,2x80,2.8
2x80_1,2x80,2.8
2ik4_1,2ik4,3.5
2qcp_1,2qcp,2.8
5ayh_1,5ayh,2.8
3ns7_2,3ns7,0
3ns7_1,3ns7,88.6
4z94_1,4z94,4.8
1ikw_1,1ikw,4.8
1ikw_2,1ikw,10.6
2h4l_1,2h4l,1.6
3r8h_1,3r8h,1.6
1bmt_1,1bmt,70.3
1i76_1,1i76,1.6
5brx_1,5brx,7.5
5brx_2,5brx,7.5
1dx4_1,1dx4,12.3
1kc1_1,1kc1,7.4
1y1d_1,1y1d,7.7
4opl_1,4opl,2.8
1xws_1,1xws,1.6
3d9n_2,3d9n,19.4
3d9n_1,3d9n,19.4
1ban_1,1ban,1.6
1ban_3,1ban,1.6
1ban_2,1ban,1.6
4tto_1,4tto,1.6
1umy_1,1umy,24
2pw0_1,2pw0,52.6
2pw0_2,2pw0,2.3
2pw0_3,2pw0,94.7
2pw0_4,2pw0,94.7
2tnf_1,2tnf,3
4nld_1,4nld,12.3
1y31_1,1y31,0
3lc7_1,3lc7,3
3b82_3,3b82,37.9
3b82_2,3b82,52.6
3b82_1,3b82,37.9
3nif_2,3nif,NA
3nif_1,3nif,NA
2wk6_1,2wk6,3.5
3sl2_2,3sl2,NA
3sl2_1,3sl2,12.3
3wvy_1,3wvy,1.6
4cur_1,4cur,10.5
2i7d_1,2i7d,3.5
3ujl_1,3ujl,2.3
1fsx_1,1fsx,0
1bqd_1,1bqd,3.5
1u15_1,1u15,3
3zqj_5,3zqj,94.7
3zqj_1,3zqj,94.7
3zqj_6,3zqj,94.7
3zqj_2,3zqj,94.7
3zqj_3,3zqj,94.7
3zqj_4,3zqj,94.7
1y2d_2,1y2d,1.6
1y2d_1,1y2d,1.6
3bbt_2,3bbt,12.3
3bbt_1,3bbt,12.3
2gqu_1,2gqu,1.6
3qi4_1,3qi4,10.5
3lx6_2,3lx6,1.6
3lx6_1,3lx6,1.6
3ur2_1,3ur2,3.5
3ijj_1,3ijj,7.5
4qw1_1,4qw1,0
4au9_1,4au9,1.6
4au9_2,4au9,1.6
2z1e_1,2z1e,94.7
2z1e_2,2z1e,3.5
2ght_1,2ght,1.6
2ght_2,2ght,1.6
1gvy_1,1gvy,1.6
3ntv_1,3ntv,3.5
1m55_2,1m55,12.3
1m55_1,1m55,12.3
3qll_2,3qll,NA
3qll_1,3qll,0
2jhu_1,2jhu,12.3
2jhu_2,2jhu,12.3
2rc6_4,2rc6,12.3
2rc6_3,2rc6,12.3
2rc6_2,2rc6,12.3
2rc6_1,2rc6,12.3
5i15_1,5i15,NA
4dec_1,4-Dec,3.5
3db8_1,3db8,1.6
5ap4_1,5ap4,1.6
4ht9_1,4ht9,3
1gwf_1,1gwf,3
4a5g_2,4a5g,1.6
4a5g_1,4a5g,1.6
4qwx_1,4qwx,0
5cqs_2,5cqs,70.3
5cqs_1,5cqs,70.3
3m78_1,3m78,4.4
1cau_1,1cau,7.6
3mtq_1,3mtq,3.5
4cae_1,4cae,1.6
4cae_3,4cae,1.6
4cae_2,4cae,1.6
5hfz_2,5hfz,2.8
5hfz_4,5hfz,2.8
5hfz_3,5hfz,2.8
5hfz_1,5hfz,2.8
3aps_2,3aps,1.6
3aps_1,3aps,1.6
4id1_1,4id1,3.5
1uvz_2,1uvz,14.3
1uvz_3,1uvz,14.3
1uvz_1,1uvz,14.3
1zaf_1,1zaf,3.5
3mws_1,3mws,3.5
1oe2_1,1oe2,3
4mu0_1,4mu0,0
1pxt_1,1pxt,3.5
1miy_1,1miy,70.3
2znm_5,2znm,24
2znm_1,2znm,12.3
2znm_2,2znm,12.3
2znm_3,2znm,12.3
2znm_4,2znm,12.3
2vq1_1,2vq1,NA
2vq1_2,2vq1,NA
3kdu_2,3kdu,12.3
3kdu_3,3kdu,12.3
3kdu_1,3kdu,NA
4wor_1,4wor,2.8
5hxx_1,5hxx,15.4
1czo_1,1czo,1.6
2vdh_1,2vdh,0
3a5p_1,3a5p,7.4
3a5p_2,3a5p,7.4
1aen_1,1aen,1.6
4kn6_2,4kn6,70.3
4kn6_1,4kn6,94.7
5a5r_1,5a5r,NA
1h37_2,1h37,43.2
1h37_3,1h37,43.2
1h37_1,1h37,43.2
4b3s_1,4b3s,15.7
4znw_1,4znw,43.2
3rek_1,3rek,10.6
4x1c_1,4x1c,7.7
4x1c_2,4x1c,7.7
4x1c_3,4x1c,7.7
3ts0_1,3ts0,NA
1jvb_1,1jvb,3
3brq_1,3brq,3.5
151l_1,151l,12.3
4f9u_2,4f9u,1.6
4f9u_1,4f9u,1.6
4akz_4,4akz,94.7
4akz_3,4akz,94.7
4akz_2,4akz,94.7
4akz_5,4akz,94.7
4akz_1,4akz,94.7
1b2o_1,1b2o,1.6
1b2o_2,1b2o,1.6
3uvc_1,3uvc,12.3
3uvc_2,3uvc,12.3
3dya_1,3dya,4.8
3gsl_1,3gsl,1.6
3gsl_2,3gsl,1.6
4o55_1,4o55,3.5
1pgj_1,1pgj,3.5
4idv_1,4idv,1.6
4idv_4,4idv,1.6
4idv_3,4idv,1.6
4idv_2,4idv,1.6
3eh0_1,3eh0,3
4kvr_2,4kvr,10.5
4kvr_1,4kvr,12.3
4zqi_1,4zqi,15.4
4zqi_2,4zqi,15.4
4uyl_2,4uyl,1.6
4uyl_1,4uyl,1.6
3kv1_1,3kv1,3.5
4zwc_1,4zwc,28.6
4zwc_2,4zwc,28.6
2f3z_1,2f3z,1.6
4p4g_1,4p4g,12.3
4p4g_2,4p4g,12.3
1qj8_1,1qj8,12.3
4us5_2,4us5,10.5
4us5_1,4us5,10.5
2i3a_3,2i3a,3
2i3a_4,2i3a,98.1
2i3a_2,2i3a,91.5
2i3a_1,2i3a,91.5
3czm_1,3czm,3
4kfb_1,4kfb,2.3
4nvl_1,4nvl,1.6
3cv7_1,3cv7,12.3
3c22_1,3c22,25
3c22_2,3c22,25
3c22_4,3c22,25
3c22_3,3c22,25
3mw4_3,3mw4,12.3
3mw4_2,3mw4,12.3
3mw4_1,3mw4,12.3
2y3g_1,2y3g,7.4
2y3g_2,2y3g,7.4
4ghs_1,4ghs,7.4
5cs5_1,5cs5,70.3
4n2a_1,4n2a,3.5
1jcx_1,1jcx,3
3wpq_2,3wpq,1.6
3wpq_1,3wpq,1.6
4j5x_1,4j5x,10.6
4mm4_1,4mm4,19.4
4mm4_3,4mm4,10.5
4mm4_2,4mm4,19.4
3i6w_1,3i6w,7.4
3i6w_2,3i6w,7.4
3i6w_3,3i6w,7.4
3i6w_4,3i6w,7.4
2ht1_1,2ht1,59.1
3cky_2,3cky,94
3cky_3,3cky,94
3cky_1,3cky,7.7
3dvu_1,3dvu,37.9
3dvu_2,3dvu,37.9
1lvl_1,1lvl,3.5
2gbg_2,2gbg,24
2gbg_1,2gbg,15.4
3m19_1,3m19,1.6
3m19_2,3m19,1.6
5b1q_1,5b1q,43.2
1mbc_1,1mbc,1.6
3lxc_1,3lxc,3.5
3fww_1,3fww,7.7
3rb4_2,3rb4,1.6
3rb4_1,3rb4,1.6
3gvm_2,3gvm,3.5
3gvm_1,3gvm,3.5
5h8o_1,5h8o,NA
4oet_1,4oet,2.8
4oet_2,4oet,2.8
3bee_2,3bee,2.8
3bee_1,3bee,2.8
4agu_1,4agu,1.6
4agu_2,4agu,1.6
4agu_3,4agu,1.6
4zuh_1,4zuh,15.4
3egj_2,3egj,3.5
3egj_1,3egj,91.5
4u9q_2,4u9q,19.4
4u9q_1,4u9q,19.4
4x8v_1,4x8v,2.3
4k9c_1,4k9c,43.2
1hkj_1,1hkj,1.6
3r28_1,3r28,1.6
4xug_1,4xug,0
4j6j_1,4j6j,12.3
4j6j_3,4j6j,12.3
4j6j_4,4j6j,12.3
4j6j_2,4j6j,12.3
3nz0_1,3nz0,1.6
1gcn_1,1gcn,19.4
5con_1,5con,15.4
1yk4_1,1yk4,1.6
1ka4_1,1ka4,3.5
3sqi_1,3sqi,2.8
